plate	well	status	stock_conc	diluent_vol	final_vol	final_conc
PCE007	A1	conc below target	1.74	0	10.0	1.74
PCE007	B1	conc below target	2.86	0	10.0	2.86
PCE007	C1	conc below target	4.71	0	10.0	4.71
PCE007	D1	conc below target	1.57	0	10.0	1.57
PCE007	E1	transfer too small	7.05	0	10.0	7.05
PCE007	F1	conc below target	2.06	0	10.0	2.06
PCE007	G1	conc below target	1.61	0	10.0	1.61
PCE007	H1	conc below target	1.94	0	10.0	1.94
PCE007	A2	conc below target	3.09	0	10.0	3.09
PCE007	B2	transfer too small	6.01	0	10.0	6.01
PCE007	C2	conc below target	4.01	0	10.0	4.01
PCE007	D2	conc below target	4.62	0	10.0	4.62
PCE007	E2	OK	18.53	27.1	37.07	5.0
PCE007	F2	conc below target	2.85	0	10.0	2.85
PCE007	G2	conc below target	2.58	0	10.0	2.58
PCE007	H2	conc below target	2.52	0	10.0	2.52
PCE007	A3	transfer too small	5.72	0	10.0	5.72
PCE007	B3	OK	11.92	13.8	23.83	5.0
PCE007	C3	OK	7.85	5.7	15.7	5.0
PCE007	D3	conc below target	2.33	0	10.0	2.33
PCE007	E3	conc below target	2.94	0	10.0	2.94
PCE007	F3	conc below target	2.69	0	10.0	2.69
PCE007	G3	conc below target	2.9	0	10.0	2.9
PCE007	H3	conc below target	3.31	0	10.0	3.31
PCE007	A4	conc below target	4.46	0	10.0	4.46
PCE007	B4	conc below target	2.48	0	10.0	2.48
PCE007	C4	conc below target	3.11	0	10.0	3.11
PCE007	D4	conc below target	4.1	0	10.0	4.1
PCE007	E4	OK	8.09	6.2	16.18	5.0
PCE007	F4	conc below target	3.85	0	10.0	3.85
PCE007	G4	transfer too small	6.08	0	10.0	6.08
PCE007	H4	conc below target	2.27	0	10.0	2.27
PCE007	A5	conc below target	4.19	0	10.0	4.19
PCE007	B5	conc below target	4.13	0	10.0	4.13
PCE007	C5	OK	37.25	64.5	74.5	5.0
PCE007	D5	conc below target	2.31	0	10.0	2.31
PCE007	E5	conc below target	2.9	0	10.0	2.9
PCE007	F5	transfer too small	6.41	0	10.0	6.41
PCE007	G5	conc below target	3.61	0	10.0	3.61
PCE007	H5	OK	15.2	20.4	30.39	5.0
PCE007	A6	conc below target	3.36	0	10.0	3.36
PCE007	B6	conc below target	4.47	0	10.0	4.47
PCE007	C6	conc below target	2.31	0	10.0	2.31
PCE007	D6	conc below target	4.43	0	10.0	4.43
PCE007	E6	conc below target	2.48	0	10.0	2.48
PCE007	F6	conc below target	2.78	0	10.0	2.78
PCE007	G6	transfer too small	5.65	0	10.0	5.65
PCE007	H6	conc below target	2.81	0	10.0	2.81
PCE007	A7	conc below target	4.02	0	10.0	4.02
PCE007	B7	conc below target	2.24	0	10.0	2.24
PCE007	C7	conc below target	2.95	0	10.0	2.95
PCE007	D7	conc below target	2.53	0	10.0	2.53
PCE007	E7	conc below target	2.65	0	10.0	2.65
PCE007	F7	conc below target	4.3	0	10.0	4.3
PCE007	G7	transfer too small	6.27	0	10.0	6.27
PCE007	H7	conc below target	2.51	0	10.0	2.51
PCE007	A8	conc below target	4.42	0	10.0	4.42
PCE007	B8	OK	10.02	10.0	20.04	5.0
PCE007	C8	conc below target	3.16	0	10.0	3.16
PCE007	D8	OK	9.37	8.7	18.74	5.0
PCE007	E8	OK	9.97	9.9	19.94	5.0
PCE007	F8	conc below target	4.53	0	10.0	4.53
PCE007	G8	OK	17.38	24.8	34.75	5.0
PCE007	H8	OK	13.94	17.9	27.88	5.0
PCE007	A9	conc below target	2.7	0	10.0	2.7
PCE007	B9	OK	7.99	6.0	15.99	5.0
PCE007	C9	conc below target	4.23	0	10.0	4.23
PCE007	D9	conc below target	2.74	0	10.0	2.74
PCE007	E9	OK	10.23	10.5	20.45	5.0
PCE007	F9	conc below target	2.58	0	10.0	2.58
PCE007	G9	conc below target	4.72	0	10.0	4.72
PCE007	H9	conc below target	3.03	0	10.0	3.03
PCE007	A10	OK	15.04	20.1	30.08	5.0
PCE007	B10	transfer too small	5.72	0	10.0	5.72
PCE007	C10	transfer too small	6.64	0	10.0	6.64
PCE007	D10	OK	14.14	18.3	28.28	5.0
PCE007	E10	conc below target	2.68	0	10.0	2.68
PCE007	F10	OK	8.36	6.7	16.73	5.0
PCE007	G10	OK	8.43	6.9	16.87	5.0
PCE007	H10	conc below target	4.57	0	10.0	4.57
PCE007	A11	conc below target	3.24	0	10.0	3.24
PCE007	B11	conc below target	3.3	0	10.0	3.3
PCE007	C11	conc below target	4.95	0	10.0	4.95
PCE007	D11	OK	8.07	6.1	16.14	5.0
PCE007	E11	conc below target	4.01	0	10.0	4.01
PCE007	F11	transfer too small	5.7	0	10.0	5.7
PCE007	G11	OK	12.25	14.5	24.51	5.0
PCE007	H11	conc below target	2.44	0	10.0	2.44
PCE007	A12	transfer too small	6.53	0	10.0	6.53
PCE007	B12	conc below target	2.43	0	10.0	2.43
PCE007	C12	conc below target	4.83	0	10.0	4.83
PCE007	D12	conc below target	2.62	0	10.0	2.62
PCE007	E12	conc below target	4.35	0	10.0	4.35
PCE007	F12	transfer too small	6.77	0	10.0	6.77
PCE007	G12	conc below target	3.47	0	10.0	3.47
PCE007	H12	OK	10.89	11.8	21.79	5.0
PCE008	A1	conc below target	2.56	0	10.0	2.56
PCE008	B1	conc below target	1.55	0	10.0	1.55
PCE008	C1	conc below target	1.7	0	10.0	1.7
PCE008	D1	conc below target	2.77	0	10.0	2.77
PCE008	E1	conc below target	3.2	0	10.0	3.2
PCE008	F1	conc below target	1.66	0	10.0	1.66
PCE008	G1	transfer too small	5.22	0	10.0	5.22
PCE008	H1	conc below target	1.65	0	10.0	1.65
PCE008	A2	conc below target	4.37	0	10.0	4.37
PCE008	B2	conc below target	1.41	0	10.0	1.41
PCE008	C2	conc below target	1.9	0	10.0	1.9
PCE008	D2	OK	7.71	5.4	15.41	5.0
PCE008	E2	conc below target	2.19	0	10.0	2.19
PCE008	F2	conc below target	1.5	0	10.0	1.5
PCE008	G2	OK	11.18	12.4	22.37	5.0
PCE008	H2	conc below target	2.12	0	10.0	2.12
PCE008	A3	transfer too small	5.5	0	10.0	5.5
PCE008	B3	transfer too small	7.46	0	10.0	7.46
PCE008	C3	OK	8.07	6.1	16.15	5.0
PCE008	D3	OK	9.46	8.9	18.92	5.0
PCE008	E3	conc below target	1.93	0	10.0	1.93
PCE008	F3	transfer too small	6.82	0	10.0	6.82
PCE008	G3	transfer too small	5.52	0	10.0	5.52
PCE008	H3	OK	7.78	5.6	15.56	5.0
PCE008	A4	conc below target	3.11	0	10.0	3.11
PCE008	B4	conc below target	4.02	0	10.0	4.02
PCE008	C4	conc below target	2.77	0	10.0	2.77
PCE008	D4	conc below target	1.79	0	10.0	1.79
PCE008	E4	conc below target	2.98	0	10.0	2.98
PCE008	F4	transfer too small	6.8	0	10.0	6.8
PCE008	G4	conc below target	2.06	0	10.0	2.06
PCE008	H4	conc below target	2.85	0	10.0	2.85
PCE008	A5	OK	18.39	26.8	36.79	5.0
PCE008	B5	OK	8.77	7.5	17.55	5.0
PCE008	C5	conc below target	1.62	0	10.0	1.62
PCE008	D5	OK	18.04	26.1	36.08	5.0
PCE008	E5	conc below target	3.1	0	10.0	3.1
PCE008	F5	conc below target	2.43	0	10.0	2.43
PCE008	G5	conc below target	4.38	0	10.0	4.38
PCE008	H5	transfer too small	5.75	0	10.0	5.75
PCE008	A6	conc below target	1.54	0	10.0	1.54
PCE008	B6	conc below target	2.61	0	10.0	2.61
PCE008	C6	transfer too small	5.37	0	10.0	5.37
PCE008	D6	conc below target	2.29	0	10.0	2.29
PCE008	E6	conc below target	2.28	0	10.0	2.28
PCE008	F6	conc below target	2.03	0	10.0	2.03
PCE008	G6	conc below target	2.18	0	10.0	2.18
PCE008	H6	conc below target	2.19	0	10.0	2.19
PCE008	A7	OK	11.02	12.0	22.03	5.0
PCE008	B7	transfer too small	5.97	0	10.0	5.97
PCE008	C7	conc below target	3.98	0	10.0	3.98
PCE008	D7	transfer too small	5.41	0	10.0	5.41
PCE008	E7	conc below target	2.31	0	10.0	2.31
PCE008	F7	conc below target	3.65	0	10.0	3.65
PCE008	G7	conc below target	2.39	0	10.0	2.39
PCE008	H7	conc below target	4.87	0	10.0	4.87
PCE008	A8	conc below target	4.0	0	10.0	4.0
PCE008	B8	OK	10.17	10.3	20.33	5.0
PCE008	C8	conc below target	1.95	0	10.0	1.95
PCE008	D8	conc below target	1.49	0	10.0	1.49
PCE008	E8	conc below target	1.77	0	10.0	1.77
PCE008	F8	conc below target	2.16	0	10.0	2.16
PCE008	G8	conc below target	1.5	0	10.0	1.5
PCE008	H8	conc below target	4.58	0	10.0	4.58
PCE008	A9	conc below target	1.23	0	10.0	1.23
PCE008	B9	conc below target	3.83	0	10.0	3.83
PCE008	C9	conc below target	2.96	0	10.0	2.96
PCE008	D9	OK	9.79	9.6	19.58	5.0
PCE008	E9	conc below target	2.49	0	10.0	2.49
PCE008	F9	conc below target	2.35	0	10.0	2.35
PCE008	G9	conc below target	1.51	0	10.0	1.51
PCE008	H9	conc below target	4.91	0	10.0	4.91
PCE008	A10	conc below target	4.0	0	10.0	4.0
PCE008	B10	transfer too small	7.34	0	10.0	7.34
PCE008	C10	conc below target	1.73	0	10.0	1.73
PCE008	D10	conc below target	2.59	0	10.0	2.59
PCE008	E10	conc below target	4.53	0	10.0	4.53
PCE008	F10	conc below target	1.77	0	10.0	1.77
PCE008	G10	conc below target	3.72	0	10.0	3.72
PCE008	H10	OK	19.33	28.7	38.67	5.0
PCE008	A11	conc below target	2.17	0	10.0	2.17
PCE008	B11	conc below target	2.11	0	10.0	2.11
PCE008	C11	conc below target	2.72	0	10.0	2.72
PCE008	D11	conc below target	2.98	0	10.0	2.98
PCE008	E11	conc below target	1.46	0	10.0	1.46
PCE008	F11	OK	13.22	16.4	26.44	5.0
PCE008	G11	conc below target	3.57	0	10.0	3.57
PCE008	H11	conc below target	3.07	0	10.0	3.07
PCE008	A12	conc below target	2.17	0	10.0	2.17
PCE008	B12	conc below target	2.38	0	10.0	2.38
PCE008	C12	conc below target	2.6	0	10.0	2.6
PCE008	D12	conc below target	3.28	0	10.0	3.28
PCE008	E12	conc below target	1.46	0	10.0	1.46
PCE008	F12	conc below target	1.95	0	10.0	1.95
PCE008	G12	conc below target	1.91	0	10.0	1.91
PCE008	H12	conc below target	1.49	0	10.0	1.49
PCE009	A1	OK	8.32	6.6	16.64	5.0
PCE009	B1	OK	27.29	44.6	54.59	5.0
PCE009	C1	OK	37.65	65.3	75.29	5.0
PCE009	D1	OK	67.11	124.2	134.21	5.0
PCE009	E1	OK	71.96	133.9	143.91	5.0
PCE009	F1	transfer too large	103.69	190.0	200.0	5.18
PCE009	G1	OK	25.46	40.9	50.91	5.0
PCE009	H1	OK	19.81	29.6	39.62	5.0
PCE009	A2	OK	21.69	33.4	43.39	5.0
PCE009	B2	OK	26.85	43.7	53.7	5.0
PCE009	C2	transfer too small	5.79	0	10.0	5.79
PCE009	D2	transfer too small	5.77	0	10.0	5.77
PCE009	E2	OK	10.49	11.0	20.99	5.0
PCE009	F2	OK	14.05	18.1	28.11	5.0
PCE009	G2	OK	23.47	36.9	46.94	5.0
PCE009	H2	OK	62.71	115.4	125.43	5.0
PCE009	A3	OK	11.13	12.3	22.26	5.0
PCE009	B3	OK	26.36	42.7	52.71	5.0
PCE009	C3	OK	11.91	13.8	23.82	5.0
PCE009	D3	OK	19.1	28.2	38.2	5.0
PCE009	E3	OK	9.86	9.7	19.72	5.0
PCE009	F3	OK	17.56	25.1	35.12	5.0
PCE009	G3	OK	15.2	20.4	30.4	5.0
PCE009	H3	OK	26.12	42.2	52.24	5.0
PCE009	A4	OK	38.45	66.9	76.91	5.0
PCE009	B4	OK	25.35	40.7	50.69	5.0
PCE009	C4	OK	34.02	58.0	68.04	5.0
PCE009	D4	OK	44.44	78.9	88.87	5.0
PCE009	E4	OK	11.25	12.5	22.49	5.0
PCE009	F4	transfer too small	7.11	0	10.0	7.11
PCE009	G4	OK	8.43	6.9	16.85	5.0
PCE009	H4	OK	7.55	5.1	15.1	5.0
PCE009	A5	OK	27.84	45.7	55.67	5.0
PCE009	B5	OK	63.32	116.6	126.63	5.0
PCE009	C5	OK	12.86	15.7	25.72	5.0
PCE009	D5	OK	24.23	38.5	48.46	5.0
PCE009	E5	OK	61.15	112.3	122.31	5.0
PCE009	F5	OK	20.59	31.2	41.19	5.0
PCE009	G5	OK	46.65	83.3	93.3	5.0
PCE009	H5	OK	58.09	106.2	116.19	5.0
PCE009	A6	OK	25.78	41.6	51.56	5.0
PCE009	B6	OK	33.75	57.5	67.51	5.0
PCE009	C6	OK	47.38	84.8	94.77	5.0
PCE009	D6	OK	30.35	50.7	60.71	5.0
PCE009	E6	OK	8.12	6.2	16.24	5.0
PCE009	F6	OK	27.69	45.4	55.38	5.0
PCE009	G6	OK	52.4	94.8	104.81	5.0
PCE009	H6	OK	27.27	44.5	54.54	5.0
PCE009	A7	OK	38.03	66.1	76.05	5.0
PCE009	B7	OK	20.9	31.8	41.8	5.0
PCE009	C7	OK	9.85	9.7	19.7	5.0
PCE009	D7	OK	32.94	55.9	65.88	5.0
PCE009	E7	OK	12.83	15.7	25.66	5.0
PCE009	F7	OK	66.85	123.7	133.69	5.0
PCE009	G7	transfer too small	6.3	0	10.0	6.3
PCE009	H7	OK	68.01	126.0	136.02	5.0
PCE009	A8	transfer too small	7.36	0	10.0	7.36
PCE009	B8	OK	16.5	23.0	33.0	5.0
PCE009	C8	OK	22.99	36.0	45.98	5.0
PCE009	D8	OK	29.52	49.0	59.03	5.0
PCE009	E8	OK	20.01	30.0	40.03	5.0
PCE009	F8	OK	38.13	66.3	76.26	5.0
PCE009	G8	OK	16.47	22.9	32.93	5.0
PCE009	H8	transfer too small	5.86	0	10.0	5.86
PCE009	A9	OK	18.59	27.2	37.18	5.0
PCE009	B9	OK	33.53	57.1	67.06	5.0
PCE009	C9	OK	14.19	18.4	28.38	5.0
PCE009	D9	OK	9.37	8.7	18.73	5.0
PCE009	E9	OK	38.8	67.6	77.6	5.0
PCE009	F9	OK	10.25	10.5	20.51	5.0
PCE009	G9	OK	17.37	24.7	34.73	5.0
PCE009	H9	OK	21.96	33.9	43.92	5.0
PCE009	A10	OK	9.58	9.2	19.17	5.0
PCE009	B10	OK	20.49	31.0	40.97	5.0
PCE009	C10	OK	54.76	99.5	109.52	5.0
PCE009	D10	OK	12.17	14.3	24.35	5.0
PCE009	E10	OK	16.64	23.3	33.29	5.0
PCE009	F10	transfer too small	6.48	0	10.0	6.48
PCE009	G10	OK	31.02	52.0	62.05	5.0
PCE009	H10	OK	8.19	6.4	16.38	5.0
PCE009	A11	OK	17.6	25.2	35.2	5.0
PCE009	B11	OK	8.91	7.8	17.83	5.0
PCE009	C11	OK	7.65	5.3	15.3	5.0
PCE009	D11	OK	13.73	17.5	27.46	5.0
PCE009	E11	OK	12.77	15.5	25.55	5.0
PCE009	F11	OK	8.28	6.6	16.56	5.0
PCE009	G11	OK	57.1	104.2	114.21	5.0
PCE009	H11	OK	9.9	9.8	19.8	5.0
PCE009	A12	OK	15.51	21.0	31.02	5.0
PCE009	B12	OK	9.65	9.3	19.31	5.0
PCE009	C12	transfer too small	6.04	0	10.0	6.04
PCE009	D12	OK	31.83	53.7	63.66	5.0
PCE009	E12	OK	29.75	49.5	59.5	5.0
PCE009	F12	OK	14.21	18.4	28.42	5.0
PCE009	G12	OK	20.99	32.0	41.98	5.0
PCE009	H12	OK	26.16	42.3	52.32	5.0
PCE010	A1	transfer too small	5.0	0	10.0	5.0
PCE010	B1	conc below target	1.86	0	10.0	1.86
PCE010	C1	transfer too small	7.26	0	10.0	7.26
PCE010	D1	conc below target	2.85	0	10.0	2.85
PCE010	E1	transfer too small	5.01	0	10.0	5.01
PCE010	F1	conc below target	3.07	0	10.0	3.07
PCE010	G1	conc below target	3.98	0	10.0	3.98
PCE010	H1	conc below target	2.93	0	10.0	2.93
PCE010	A2	conc below target	3.33	0	10.0	3.33
PCE010	B2	conc below target	2.63	0	10.0	2.63
PCE010	C2	conc below target	2.7	0	10.0	2.7
PCE010	D2	conc below target	4.6	0	10.0	4.6
PCE010	E2	conc below target	1.62	0	10.0	1.62
PCE010	F2	conc below target	4.5	0	10.0	4.5
PCE010	G2	conc below target	2.65	0	10.0	2.65
PCE010	H2	transfer too small	6.15	0	10.0	6.15
PCE010	A3	OK	15.61	21.2	31.21	5.0
PCE010	B3	conc below target	2.78	0	10.0	2.78
PCE010	C3	conc below target	3.2	0	10.0	3.2
PCE010	D3	conc below target	1.78	0	10.0	1.78
PCE010	E3	conc below target	3.23	0	10.0	3.23
PCE010	F3	conc below target	3.68	0	10.0	3.68
PCE010	G3	OK	8.75	7.5	17.5	5.0
PCE010	H3	conc below target	2.59	0	10.0	2.59
PCE010	A4	conc below target	4.56	0	10.0	4.56
PCE010	B4	conc below target	2.38	0	10.0	2.38
PCE010	C4	conc below target	2.92	0	10.0	2.92
PCE010	D4	conc below target	1.68	0	10.0	1.68
PCE010	E4	OK	12.65	15.3	25.31	5.0
PCE010	F4	conc below target	1.73	0	10.0	1.73
PCE010	G4	conc below target	4.17	0	10.0	4.17
PCE010	H4	transfer too small	5.9	0	10.0	5.9
PCE010	A5	conc below target	2.85	0	10.0	2.85
PCE010	B5	conc below target	1.7	0	10.0	1.7
PCE010	C5	conc below target	4.71	0	10.0	4.71
PCE010	D5	conc below target	1.54	0	10.0	1.54
PCE010	E5	conc below target	2.39	0	10.0	2.39
PCE010	F5	OK	8.46	6.9	16.92	5.0
PCE010	G5	conc below target	2.13	0	10.0	2.13
PCE010	H5	conc below target	3.26	0	10.0	3.26
PCE010	A6	conc below target	3.72	0	10.0	3.72
PCE010	B6	conc below target	2.39	0	10.0	2.39
PCE010	C6	conc below target	3.38	0	10.0	3.38
PCE010	D6	conc below target	1.74	0	10.0	1.74
PCE010	E6	conc below target	2.64	0	10.0	2.64
PCE010	F6	conc below target	1.64	0	10.0	1.64
PCE010	G6	conc below target	1.99	0	10.0	1.99
PCE010	H6	conc below target	2.12	0	10.0	2.12
PCE010	A7	conc below target	2.5	0	10.0	2.5
PCE010	B7	OK	47.31	84.6	94.61	5.0
PCE010	C7	conc below target	4.5	0	10.0	4.5
PCE010	D7	conc below target	2.93	0	10.0	2.93
PCE010	E7	conc below target	2.79	0	10.0	2.79
PCE010	F7	conc below target	2.22	0	10.0	2.22
PCE010	G7	conc below target	2.52	0	10.0	2.52
PCE010	H7	conc below target	3.18	0	10.0	3.18
PCE010	A8	OK	12.75	15.5	25.51	5.0
PCE010	B8	conc below target	2.62	0	10.0	2.62
PCE010	C8	transfer too small	6.5	0	10.0	6.5
PCE010	D8	conc below target	3.7	0	10.0	3.7
PCE010	E8	conc below target	2.62	0	10.0	2.62
PCE010	F8	conc below target	4.56	0	10.0	4.56
PCE010	G8	conc below target	1.91	0	10.0	1.91
PCE010	H8	conc below target	3.57	0	10.0	3.57
PCE010	A9	conc below target	2.15	0	10.0	2.15
PCE010	B9	conc below target	2.45	0	10.0	2.45
PCE010	C9	OK	11.77	13.5	23.53	5.0
PCE010	D9	conc below target	3.04	0	10.0	3.04
PCE010	E9	conc below target	3.76	0	10.0	3.76
PCE010	F9	conc below target	2.03	0	10.0	2.03
PCE010	G9	conc below target	2.18	0	10.0	2.18
PCE010	H9	conc below target	2.85	0	10.0	2.85
PCE010	A10	conc below target	2.79	0	10.0	2.79
PCE010	B10	conc below target	2.36	0	10.0	2.36
PCE010	C10	conc below target	3.08	0	10.0	3.08
PCE010	D10	conc below target	4.34	0	10.0	4.34
PCE010	E10	conc below target	3.62	0	10.0	3.62
PCE010	F10	conc below target	3.21	0	10.0	3.21
PCE010	G10	conc below target	2.36	0	10.0	2.36
PCE010	H10	transfer too small	6.19	0	10.0	6.19
PCE010	A11	conc below target	3.68	0	10.0	3.68
PCE010	B11	transfer too small	5.17	0	10.0	5.17
PCE010	C11	transfer too small	5.8	0	10.0	5.8
PCE010	D11	conc below target	2.42	0	10.0	2.42
PCE010	E11	conc below target	1.82	0	10.0	1.82
PCE010	F11	conc below target	4.36	0	10.0	4.36
PCE010	G11	conc below target	1.97	0	10.0	1.97
PCE010	H11	transfer too small	6.34	0	10.0	6.34
PCE010	A12	conc below target	2.67	0	10.0	2.67
PCE010	B12	conc below target	2.15	0	10.0	2.15
PCE010	C12	conc below target	2.0	0	10.0	2.0
PCE010	D12	conc below target	3.91	0	10.0	3.91
PCE010	E12	conc below target	2.48	0	10.0	2.48
PCE010	F12	conc below target	2.04	0	10.0	2.04
PCE010	G12	conc below target	4.36	0	10.0	4.36
PCE010	H12	OK	7.83	5.7	15.67	5.0
PCE020	A1	transfer too large	113.85	190.0	200.0	5.69
PCE020	B1	OK	20.42	30.8	40.85	5.0
PCE020	C1	transfer too large	109.92	190.0	200.0	5.5
PCE020	D1	transfer too large	119.89	190.0	200.0	5.99
PCE020	E1	transfer too large	106.94	190.0	200.0	5.35
PCE020	F1	OK	54.75	99.5	109.51	5.0
PCE020	G1	transfer too large	110.82	190.0	200.0	5.54
PCE020	H1	transfer too large	107.95	190.0	200.0	5.4
PCE020	A2	OK	57.33	104.7	114.66	5.0
PCE020	B2	OK	73.66	137.3	147.32	5.0
PCE020	C2	OK	61.64	113.3	123.27	5.0
PCE020	D2	OK	28.95	47.9	57.91	5.0
PCE020	E2	OK	61.23	112.5	122.46	5.0
PCE020	F2	OK	17.13	24.3	34.27	5.0
PCE020	G2	OK	73.81	137.6	147.61	5.0
PCE020	H2	OK	52.02	94.0	104.05	5.0
PCE020	A3	OK	76.51	143.0	153.02	5.0
PCE020	B3	OK	68.44	126.9	136.88	5.0
PCE020	C3	OK	70.87	131.7	141.74	5.0
PCE020	D3	OK	72.82	135.6	145.63	5.0
PCE020	E3	OK	68.52	127.0	137.04	5.0
PCE020	F3	OK	71.16	132.3	142.32	5.0
PCE020	G3	OK	10.09	10.2	20.19	5.0
PCE020	H3	OK	69.34	128.7	138.68	5.0
PCE020	A4	OK	62.14	114.3	124.28	5.0
PCE020	B4	OK	20.79	31.6	41.59	5.0
PCE020	C4	OK	72.03	134.1	144.05	5.0
PCE020	D4	OK	74.21	138.4	148.41	5.0
PCE020	E4	OK	22.08	34.2	44.15	5.0
PCE020	F4	OK	65.3	120.6	130.6	5.0
PCE020	G4	OK	64.13	118.3	128.27	5.0
PCE020	H4	OK	33.13	56.3	66.26	5.0
PCE020	A5	OK	43.22	76.4	86.44	5.0
PCE020	B5	OK	71.91	133.8	143.82	5.0
PCE020	C5	conc below target	2.9	0	10.0	2.9
PCE020	D5	OK	63.85	117.7	127.69	5.0
PCE020	E5	OK	60.15	110.3	120.3	5.0
PCE020	F5	OK	24.18	38.4	48.36	5.0
PCE020	G5	OK	46.65	83.3	93.3	5.0
PCE020	H5	OK	55.98	102.0	111.95	5.0
PCE020	A6	OK	77.55	145.1	155.1	5.0
PCE020	B6	OK	16.18	22.4	32.36	5.0
PCE020	C6	conc below target	4.47	0	10.0	4.47
PCE020	D6	OK	51.95	93.9	103.91	5.0
PCE020	E6	OK	77.6	145.2	155.2	5.0
PCE020	F6	OK	76.83	143.7	153.65	5.0
PCE020	G6	OK	81.56	153.1	163.13	5.0
PCE020	H6	OK	83.65	157.3	167.31	5.0
PCE020	A7	OK	54.59	99.2	109.19	5.0
PCE020	B7	OK	40.45	70.9	80.9	5.0
PCE020	C7	OK	78.47	146.9	156.93	5.0
PCE020	D7	OK	73.03	136.1	146.05	5.0
PCE020	E7	OK	79.28	148.6	158.56	5.0
PCE020	F7	OK	63.12	116.2	126.25	5.0
PCE020	G7	OK	58.76	107.5	117.51	5.0
PCE020	H7	OK	67.07	124.1	134.15	5.0
PCE020	A8	OK	71.27	132.5	142.53	5.0
PCE020	B8	OK	15.5	21.0	31.0	5.0
PCE020	C8	OK	63.63	117.3	127.25	5.0
PCE020	D8	OK	77.57	145.1	155.13	5.0
PCE020	E8	OK	42.9	75.8	85.81	5.0
PCE020	F8	OK	82.06	154.1	164.12	5.0
PCE020	G8	OK	73.36	136.7	146.72	5.0
PCE020	H8	OK	28.15	46.3	56.29	5.0
PCE020	A9	OK	62.23	114.5	124.47	5.0
PCE020	B9	OK	63.01	116.0	126.03	5.0
PCE020	C9	OK	74.93	139.9	149.86	5.0
PCE020	D9	OK	46.35	82.7	92.69	5.0
PCE020	E9	OK	12.43	14.9	24.86	5.0
PCE020	F9	OK	40.9	71.8	81.8	5.0
PCE020	G9	OK	39.52	69.0	79.04	5.0
PCE020	H9	OK	56.06	102.1	112.12	5.0
PCE020	A10	OK	67.08	124.2	134.15	5.0
PCE020	B10	OK	67.95	125.9	135.89	5.0
PCE020	C10	OK	33.82	57.6	67.64	5.0
PCE020	D10	OK	17.82	25.6	35.65	5.0
PCE020	E10	OK	59.14	108.3	118.27	5.0
PCE020	F10	OK	61.83	113.7	123.65	5.0
PCE020	G10	OK	59.34	108.7	118.68	5.0
PCE020	H10	OK	45.72	81.4	91.44	5.0
PCE020	A11	conc below target	2.84	0	10.0	2.84
PCE020	B11	OK	46.86	83.7	93.71	5.0
PCE020	C11	OK	43.01	76.0	86.02	5.0
PCE020	D11	OK	21.28	32.6	42.56	5.0
PCE020	E11	OK	42.23	74.5	84.46	5.0
PCE020	F11	OK	27.73	45.5	55.45	5.0
PCE020	G11	OK	47.35	84.7	94.69	5.0
PCE020	H11	OK	71.49	133.0	142.98	5.0
PCE020	A12	OK	61.64	113.3	123.28	5.0
PCE020	B12	OK	51.62	93.2	103.24	5.0
PCE020	C12	OK	61.72	113.4	123.44	5.0
PCE020	D12	OK	74.75	139.5	149.49	5.0
PCE020	E12	OK	79.4	148.8	158.79	5.0
PCE020	F12	OK	78.89	147.8	157.77	5.0
PCE020	G12	OK	62.66	115.3	125.32	5.0
PCE020	H12	OK	47.27	84.5	94.54	5.0
PCE023	A1	transfer too large	103.28	190.0	200.0	5.16
PCE023	B1	transfer too large	118.13	190.0	200.0	5.91
PCE023	C1	conc below target	1.62	0	10.0	1.62
PCE023	D1	OK	96.94	183.9	193.88	5.0
PCE023	E1	transfer too large	109.43	190.0	200.0	5.47
PCE023	F1	OK	99.27	188.5	198.54	5.0
PCE023	G1	transfer too large	108.21	190.0	200.0	5.41
PCE023	H1	transfer too large	112.63	190.0	200.0	5.63
PCE023	A2	transfer too large	102.2	190.0	200.0	5.11
PCE023	B2	transfer too large	104.69	190.0	200.0	5.23
PCE023	C2	OK	98.41	186.8	196.81	5.0
PCE023	D2	transfer too large	113.95	190.0	200.0	5.7
PCE023	E2	transfer too large	106.15	190.0	200.0	5.31
PCE023	F2	OK	88.16	166.3	176.32	5.0
PCE023	G2	transfer too large	109.89	190.0	200.0	5.49
PCE023	H2	OK	98.6	187.2	197.21	5.0
PCE023	A3	transfer too large	104.01	190.0	200.0	5.2
PCE023	B3	transfer too large	100.12	190.0	200.0	5.01
PCE023	C3	transfer too large	106.45	190.0	200.0	5.32
PCE023	D3	transfer too large	110.61	190.0	200.0	5.53
PCE023	E3	transfer too large	106.69	190.0	200.0	5.33
PCE023	F3	transfer too large	108.63	190.0	200.0	5.43
PCE023	G3	transfer too large	112.16	190.0	200.0	5.61
PCE023	H3	transfer too large	112.28	190.0	200.0	5.61
PCE023	A4	transfer too large	103.75	190.0	200.0	5.19
PCE023	B4	transfer too large	110.88	190.0	200.0	5.54
PCE023	C4	transfer too large	110.67	190.0	200.0	5.53
PCE023	D4	transfer too large	113.34	190.0	200.0	5.67
PCE023	E4	transfer too large	116.9	190.0	200.0	5.85
PCE023	F4	transfer too large	116.14	190.0	200.0	5.81
PCE023	G4	transfer too large	113.88	190.0	200.0	5.69
PCE023	H4	OK	66.63	123.3	133.26	5.0
